Year,Month,Day Mean,Day Max,Day Min
1972,9,18.692307692307693,18.6965,18.688576923076923
1972,10,18.70258064516129,18.711709677419353,18.693064516129034
1972,11,19.441333333333333,19.491666666666667,19.395433333333337
1972,12,19.46516129032258,19.51577419354839,19.41290322580645
1973,1,19.360645161290325,19.39916129032258,19.3248064516129
1973,2,19.536785714285713,19.595964285714285,19.480785714285712
1973,3,19.015483870967742,19.04064516129032,18.991935483870968
1973,4,19.101999999999997,19.130933333333335,19.0704
1973,5,19.085806451612903,19.117387096774195,19.05058064516129
1973,6,18.669,18.682333333333336,18.653233333333333
1973,7,18.575483870967744,18.5928064516129,18.559709677419356
1973,8,18.80516129032258,18.832,18.779
1973,9,19.141666666666666,19.1768,19.1069
1973,10,19.198064516129033,19.23558064516129,19.160193548387095
1973,11,19.464333333333336,19.5249,19.40426666666667
1973,12,19.634838709677418,19.69167741935484,19.578451612903226
1974,1,19.667096774193546,19.731129032258064,19.596290322580646
1974,2,19.55857142857143,19.600785714285713,19.51585714285714
1974,3,19.17258064516129,19.20583870967742,19.136612903225807
1974,4,18.78666666666667,18.792433333333335,18.778133333333336
1974,5,18.74451612903226,18.75048387096774,18.738451612903223
1974,6,18.808333333333334,18.818766666666665,18.798866666666665
1974,7,18.991290322580646,19.01164516129032,18.96983870967742
1974,8,19.004193548387097,19.02335483870968,18.990161290322582
1974,9,19.455333333333332,19.501433333333335,19.405866666666668
1974,10,19.363548387096774,19.398967741935483,19.329129032258063
1974,11,19.491333333333333,19.533633333333334,19.447400000000002
1974,12,19.682258064516127,19.727903225806454,19.633096774193547
1975,1,19.82709677419355,19.87993548387097,19.770870967741935
1975,2,19.048928571428572,19.068749999999998,19.03142857142857
1975,3,19.065161290322582,19.08835483870968,19.046258064516127
1975,4,19.163666666666664,19.189799999999998,19.134933333333333
1975,5,18.845806451612905,18.855387096774194,18.834870967741935
1975,6,18.697,18.70296666666667,18.693133333333332
1975,7,18.84967741935484,18.866999999999997,18.833290322580645
1975,8,18.776129032258062,18.78548387096774,18.767161290322584
1975,9,19.101999999999997,19.13136666666667,19.069733333333332
1975,10,19.32161290322581,19.369032258064514,19.27438709677419
1975,11,19.31,19.34446666666667,19.272966666666665
1975,12,19.357096774193547,19.391129032258064,19.32332258064516
1976,1,19.888387096774192,19.966193548387096,19.81206451612903
1976,2,19.229310344827585,19.276344827586207,19.18486206896552
1976,3,19.095806451612905,19.118322580645163,19.07193548387097
1976,4,19.139666666666667,19.159033333333333,19.1205
1976,5,19.115806451612904,19.145903225806453,19.089193548387097
1976,6,18.997666666666664,19.014499999999998,18.979166666666668
1976,7,19.072580645161292,19.097387096774195,19.049999999999997
1976,8,18.7558064516129,18.761290322580646,18.749032258064517
1976,9,18.727666666666668,18.7385,18.7165
1976,10,19.37741935483871,19.41774193548387,19.334129032258062
1976,11,19.393666666666665,19.438,19.345633333333335
1976,12,19.369032258064518,19.397096774193546,19.34090322580645
1977,1,19.412580645161288,19.45483870967742,19.37038709677419
1977,2,19.633214285714285,19.682214285714284,19.57914285714286
1977,3,19.193548387096776,19.219548387096776,19.170032258064516
1977,4,19.400333333333332,19.45,19.348066666666668
1977,5,19.09258064516129,19.11132258064516,19.075032258064518
1977,6,18.779999999999998,18.78803333333333,18.7713
1977,7,18.843225806451613,18.85858064516129,18.82774193548387
1977,8,18.825806451612905,18.834967741935483,18.815677419354838
1977,9,18.970333333333333,19.002066666666668,18.942866666666664
1977,10,19.489032258064515,19.53158064516129,19.44467741935484
1977,11,19.793,19.8415,19.747
1977,12,19.31483870967742,19.343290322580646,19.282032258064515
1978,1,19.692580645161293,19.754451612903225,19.62851612903226
1978,2,19.355,19.387678571428573,19.32325
1978,3,19.54258064516129,19.579129032258063,19.50216129032258
1978,4,19.05933333333333,19.0811,19.0397
1978,5,18.936129032258062,18.95035483870968,18.92190322580645
1978,6,18.784,18.7957,18.77153333333333
1978,7,18.949032258064516,18.965032258064518,18.93458064516129
1978,8,18.924193548387095,18.94503225806452,18.901612903225807
1978,9,19.29866666666667,19.357033333333334,19.24093333333333
1978,10,19.373548387096776,19.422,19.330000000000002
1978,11,19.587333333333333,19.652833333333334,19.530133333333332
1978,12,19.43064516129032,19.483870967741936,19.381064516129033
1979,1,19.471290322580646,19.53425806451613,19.413451612903227
1979,2,19.19107142857143,19.21925,19.161857142857144
1979,3,19.398387096774194,19.442580645161293,19.348903225806453
1979,4,19.179666666666666,19.203533333333333,19.157866666666667
1979,5,19.17096774193548,19.19041935483871,19.152
1979,6,19.183,19.2263,19.142933333333335
1979,7,18.937096774193545,18.952806451612904,18.920677419354842
1979,8,19.17838709677419,19.214193548387097,19.143032258064515
1979,9,19.29866666666667,19.3397,19.260266666666666
1979,10,19.226451612903226,19.263516129032258,19.194290322580645
1979,11,19.907333333333334,19.982599999999998,19.83063333333333
1979,12,19.70741935483871,19.75867741935484,19.66016129032258
1980,1,19.418709677419354,19.464387096774193,19.373387096774195
1980,2,19.419999999999998,19.456862068965517,19.384655172413794
1980,3,19.26774193548387,19.300870967741936,19.23532258064516
1980,4,18.961666666666666,18.977033333333335,18.947166666666664
1980,5,18.705806451612904,18.71341935483871,18.69893548387097
1980,6,18.938,18.96146666666667,18.916433333333334
1980,7,19.03322580645161,19.06283870967742,19.00693548387097
1980,8,19.13774193548387,19.17532258064516,19.098064516129032
1980,9,19.438,19.484133333333332,19.3949
1980,10,19.49483870967742,19.548870967741934,19.44167741935484
1980,11,19.446,19.492166666666666,19.398633333333333
1980,12,19.693870967741937,19.745451612903228,19.643709677419356
