Year,Month,Day Mean,Day Max,Day Min
1973,10,17.786774193548386,17.803258064516132,17.76774193548387
1973,11,17.861333333333334,17.893933333333333,17.828033333333334
1973,12,18.438709677419357,18.493161290322583,18.382516129032258
1974,1,18.706451612903226,18.760032258064516,18.654838709677417
1974,2,18.628214285714286,18.670571428571428,18.583321428571427
1974,3,17.78806451612903,17.803451612903228,17.77374193548387
1974,4,17.555333333333333,17.56593333333333,17.545633333333335
1974,5,17.82225806451613,17.8491935483871,17.79674193548387
1974,6,17.470000000000002,17.474899999999998,17.463833333333334
1974,7,17.530645161290323,17.538967741935483,17.521451612903224
1974,8,17.63193548387097,17.644032258064517,17.616903225806453
1974,9,18.378333333333334,18.4225,18.336599999999997
1974,10,17.899677419354838,17.928290322580647,17.871741935483872
1974,11,17.87633333333333,17.897966666666665,17.854433333333336
1974,12,18.04,18.06358064516129,18.01367741935484
1975,1,18.470967741935485,18.516193548387097,18.424129032258065
1975,2,17.96535714285714,17.992749999999997,17.94007142857143
1975,3,17.62709677419355,17.631903225806454,17.620580645161294
1975,4,17.666999999999998,17.6784,17.654766666666667
1975,5,17.581290322580646,17.591677419354838,17.571322580645163
1975,6,17.375999999999998,17.380166666666664,17.37226666666667
1975,7,17.573870967741936,17.586354838709678,17.559451612903224
1975,8,17.418387096774193,17.424064516129032,17.412258064516127
1975,9,17.515666666666668,17.533366666666666,17.496699999999997
1975,10,18.128064516129033,18.180387096774194,18.078225806451613
1975,11,17.969,17.99116666666667,17.947333333333333
1975,12,17.830000000000002,17.857612903225807,17.804032258064513
1976,1,17.830967741935485,17.85787096774194,17.80532258064516
1976,2,17.951034482758622,17.981551724137933,17.922551724137932
1976,3,17.950645161290325,17.981967741935485,17.921645161290325
1976,4,17.537666666666667,17.54553333333333,17.5292
1976,5,17.639032258064518,17.653129032258065,17.623806451612904
1976,6,17.618,17.629566666666665,17.6078
1976,7,17.605806451612903,17.618548387096773,17.59051612903226
1976,8,17.38,17.388870967741934,17.372806451612902
1976,9,17.345000000000002,17.359733333333335,17.32923333333333
1976,10,18.088387096774195,18.11232258064516,18.063032258064514
1976,11,17.825333333333333,17.846833333333333,17.802366666666668
1976,12,18.19677419354839,18.227903225806454,18.162967741935486
1977,1,18.088064516129034,18.12141935483871,18.05432258064516
1977,2,18.247857142857143,18.277714285714286,18.216535714285715
1977,3,18.146129032258063,18.18174193548387,18.113483870967745
1977,4,17.771333333333335,17.78803333333333,17.754566666666665
1977,5,17.668709677419354,17.67964516129032,17.66090322580645
1977,6,17.448,17.4547,17.442066666666665
1977,7,17.44161290322581,17.452129032258064,17.432032258064517
1977,8,17.427096774193547,17.43541935483871,17.416967741935487
1977,9,17.547,17.558933333333336,17.534266666666667
1977,10,18.24258064516129,18.294645161290322,18.19183870967742
1977,11,18.555333333333333,18.589366666666667,18.521166666666666
1977,12,18.100645161290323,18.13296774193548,18.070096774193548
1978,1,18.028387096774193,18.057387096774193,17.997806451612902
1978,2,18.0425,18.074535714285712,18.011928571428573
1978,3,18.195806451612906,18.223451612903226,18.168
1978,4,17.93566666666667,17.9644,17.905266666666666
1978,5,17.691290322580645,17.705387096774192,17.676483870967743
1978,6,17.504,17.51546666666667,17.493033333333333
1978,7,17.53322580645161,17.549709677419354,17.518612903225808
1978,8,17.726129032258065,17.740612903225806,17.712709677419358
1978,9,17.411333333333335,17.419933333333333,17.40396666666667
1978,10,17.42258064516129,17.432548387096773,17.41141935483871
1978,11,18.067999999999998,18.106233333333332,18.02926666666667
1978,12,18.587741935483873,18.65096774193548,18.527806451612904
1979,1,17.792258064516126,17.81096774193548,17.773935483870968
1979,2,17.910357142857144,17.93642857142857,17.88007142857143
1979,3,18.00193548387097,18.035354838709676,17.967129032258065
1979,4,17.759666666666664,17.779433333333333,17.7427
1979,5,17.80354838709677,17.81932258064516,17.789193548387097
1979,6,17.669666666666668,17.6812,17.656799999999997
1979,7,17.412580645161288,17.41793548387097,17.40822580645161
1979,8,17.668709677419354,17.68648387096774,17.64848387096774
1979,9,17.613333333333333,17.625366666666665,17.5989
1979,10,17.958709677419357,17.987838709677423,17.931645161290323
1979,11,18.259333333333334,18.283633333333334,18.2371
1979,12,18.636451612903226,18.68251612903226,18.59425806451613
1980,1,18.065483870967743,18.09035483870968,18.039516129032258
1980,2,18.28,18.31841379310345,18.242758620689653
1980,3,17.895806451612902,17.914967741935484,17.873870967741937
1980,4,17.612333333333332,17.619466666666664,17.605366666666665
1980,5,17.460967741935484,17.467193548387094,17.456129032258065
1980,6,17.526666666666667,17.541999999999998,17.510966666666665
1980,7,17.771935483870966,17.78806451612903,17.755612903225806
1980,8,17.964193548387097,17.992161290322578,17.937967741935484
1980,9,17.981333333333335,18.008566666666663,17.952733333333335
1980,10,18.142258064516128,18.178516129032257,18.10609677419355
1980,11,18.529,18.608533333333334,18.447433333333333
1980,12,18.325161290322583,18.363387096774193,18.285032258064515
1981,1,17.938709677419357,17.96458064516129,17.91309677419355
1981,2,17.999642857142856,18.035392857142856,17.964392857142858
1981,3,18.455483870967743,18.50516129032258,18.405677419354838
1981,4,17.78933333333333,17.824333333333335,17.757366666666666
1981,5,18.086129032258064,18.11493548387097,18.055064516129033
1981,6,18.099333333333334,18.118433333333332,18.078
1981,7,17.61709677419355,17.625,17.609903225806452
1981,8,17.48548387096774,17.491354838709675,17.47832258064516
1981,9,17.771,17.7946,17.7466
1981,10,18.056774193548385,18.075451612903223,18.035967741935483
1981,11,17.814666666666664,17.838033333333332,17.7894
1981,12,18.03806451612903,18.073354838709676,18.00390322580645
